Participant:  YD
12 05 18 16:29:45
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Lake 14.jpg	Lake 9.jpg	Heart 1.jpg	Beach 2.jpg	2	4	3	32	1.016222e+00
Fire hydrant 2.jpg	Cat 10.jpg	Sunset 3.jpg	Dirt 5.jpg	2	2	6	35	1.948445e+00
Plane crash 3.jpg	Fence 4.jpg	Nature 1.jpg	Alcohol 5.jpg	2	1	6	35	9.882339e-01
Dog 13.jpg	Sunset 4.jpg	Lake 9.jpg	Fence 2.jpg	2	5	8	37	2.327770e+00
Feces 1.jpg	Wedding 12.jpg	Fence 2.jpg	Injury 1.jpg	2	1	3	32	1.150855e+00
Bored pose 1.jpg	Cliff diver 1.jpg	KKK rally 1.jpg	Nature 1.jpg	2	1	1	30	1.161212e-01
Wedding 12.jpg	KKK rally 1.jpg	Lake 12.jpg	Dog 13.jpg	2	4	6	35	1.449198e+00
Severed finger 1.jpg	Wedding 12.jpg	Fence 4.jpg	Lake 14.jpg	2	3	1	30	1.371059e+00
Goat 2.jpg	Lake 9.jpg	Fence 2.jpg	Dirt 5.jpg	2	1	3	32	6.667203e-01
Heart 1.jpg	Dirt 5.jpg	Feces 1.jpg	Cat 10.jpg	2	2	6	35	1.429834e+00
Spider 2.jpg	Dirt 5.jpg	Street 4.jpg	Heart 1.jpg	2	5	4	33	2.160592e+00
Fence 4.jpg	Lake 14.jpg	Lake 9.jpg	Goat 2.jpg	2	2	3	32	5.253276e-01
Tumor 1.jpg	Sunset 4.jpg	Gazing 7.jpg	Lake 12.jpg	2	4	1	30	3.695406e-02
Beach 2.jpg	Spider 2.jpg	Injury 4.jpg	Bar 2.jpg	2	2	4	33	1.704985e+00
Dog 19.jpg	Wedding 12.jpg	Lake 12.jpg	Dead bodies 1.jpg	2	3	6	35	3.342133e+00
Street 4.jpg	Cat 10.jpg	Wedding 12.jpg	Spider 2.jpg	2	4	6	35	1.197495e+00
Lake 15.jpg	Beach 2.jpg	KKK rally 1.jpg	Cliff diver 1.jpg	2	5	1	30	3.041812e-01
Cliff diver 1.jpg	Fire hydrant 2.jpg	Office supplies 1.jpg	Fence 4.jpg	2	1	5	34	9.124684e-01
Tumor 1.jpg	Nature 1.jpg	Alcohol 5.jpg	Dog 19.jpg	2	5	1	30	6.268603e-02
Lake 15.jpg	Bar 2.jpg	Sunset 4.jpg	KKK rally 1.jpg	2	4	5	34	1.391017e+00
Spider 2.jpg	Lake 12.jpg	Injury 4.jpg	Dirt 5.jpg	2	2	2	31	8.378270e-01
Fence 2.jpg	Goat 2.jpg	Fence 4.jpg	KKK rally 1.jpg	2	3	2	31	5.851396e-01
Cat 10.jpg	KKK rally 1.jpg	Fence 2.jpg	Fence 4.jpg	2	1	2	31	3.090976e-01
Feces 2.jpg	Bar 2.jpg	Injury 1.jpg	Office supplies 1.jpg	2	2	2	31	1.785110e+00
Goat 2.jpg	Sunset 3.jpg	Bored pose 1.jpg	Lake 12.jpg	2	5	5	34	1.412418e+00
