Participant: ec
11 26 18 15:13:10
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Injury 4.jpg	Heart 1.jpg	Fire hydrant 2.jpg	Fence 4.jpg	2	1	1	30	3.181598e-01
Sunset 3.jpg	Dirt 5.jpg	Injury 4.jpg	Cotton swabs 2.jpg	2	1	3	32	2.611522e+00
KKK rally 1.jpg	Dog 13.jpg	Beach 2.jpg	Lake 9.jpg	2	5	6	35	1.866792e+00
Bar 2.jpg	Severed finger 1.jpg	Cotton swabs 2.jpg	Lake 15.jpg	2	5	3	32	8.849005e-01
Tumor 1.jpg	Beach 2.jpg	Bar 2.jpg	Lake 15.jpg	2	1	1	30	7.115272e-02
Fence 4.jpg	Plane crash 3.jpg	Gazing 7.jpg	Lake 14.jpg	2	3	1	30	9.351979e-01
Plane crash 3.jpg	Fire hydrant 2.jpg	Alcohol 5.jpg	Wedding 12.jpg	2	4	1	30	7.931201e-01
Dead bodies 1.jpg	KKK rally 1.jpg	Dog 13.jpg	Fence 4.jpg	2	3	1	30	2.741095e-01
Lake 14.jpg	Dead bodies 1.jpg	Lake 9.jpg	Feces 2.jpg	2	1	3	32	2.610856e+00
Goat 2.jpg	Sunset 3.jpg	Fence 2.jpg	Cat 10.jpg	2	3	5	34	2.402523e+00
Alcohol 5.jpg	Plane crash 3.jpg	Lake 12.jpg	Beach 2.jpg	2	2	5	34	4.264067e+00
Severed finger 1.jpg	Dog 19.jpg	Gazing 7.jpg	Dirt 5.jpg	2	4	1	30	1.323791e+00
Tumor 1.jpg	Plane crash 3.jpg	Fence 4.jpg	Dead bodies 1.jpg	2	5	1	30	2.200409e+00
Nature 1.jpg	Cotton swabs 2.jpg	Fire hydrant 2.jpg	Dirt 5.jpg	2	1	5	34	9.008840e-01
Feces 2.jpg	Sunset 4.jpg	Street 4.jpg	Injury 1.jpg	2	4	1	30	3.698593e-03
Lake 15.jpg	Plane crash 3.jpg	Dog 13.jpg	Bar 2.jpg	2	2	5	34	9.550284e-01
Dog 19.jpg	Lake 15.jpg	Dog 13.jpg	Feces 2.jpg	2	4	3	32	2.939213e+00
KKK rally 1.jpg	Lake 14.jpg	Cotton swabs 2.jpg	Cat 10.jpg	2	1	5	34	2.444410e+00
Feces 1.jpg	Nature 1.jpg	Dog 13.jpg	Fire hydrant 2.jpg	2	1	1	30	7.698304e-01
Bored pose 1.jpg	Dog 19.jpg	Nature 1.jpg	Cotton swabs 2.jpg	2	3	1	30	6.752961e-01
Dog 13.jpg	Goat 2.jpg	Sunset 3.jpg	KKK rally 1.jpg	2	1	6	35	9.792907e-01
Feces 2.jpg	Cliff diver 1.jpg	Fence 2.jpg	Alcohol 5.jpg	2	5	1	30	2.580678e-01
Bored pose 1.jpg	Feces 1.jpg	Gazing 7.jpg	Injury 1.jpg	2	5	1	30	6.907553e-01
Sunset 3.jpg	Lake 12.jpg	Injury 4.jpg	Nature 1.jpg	2	5	1	30	2.434011e+00
Lake 9.jpg	Beach 2.jpg	Cat 10.jpg	Dirt 5.jpg	2	2	5	34	1.314281e+00
Office supplies 1.jpg	Dirt 5.jpg	Feces 2.jpg	Beach 2.jpg	2	4	2	31	2.746752e+00
Cat 10.jpg	Dog 19.jpg	Goat 2.jpg	Wedding 12.jpg	2	5	6	35	6.132907e-01
Bar 2.jpg	Lake 9.jpg	Dog 19.jpg	Wedding 12.jpg	2	1	4	33	3.325614e+00
Street 4.jpg	Lake 14.jpg	Dirt 5.jpg	Spider 2.jpg	2	5	3	32	2.946188e+00
Injury 1.jpg	Wedding 12.jpg	Street 4.jpg	Bar 2.jpg	2	3	1	30	7.758638e-02
Cliff diver 1.jpg	Wedding 12.jpg	Lake 9.jpg	Cotton swabs 2.jpg	2	3	2	31	2.126440e+00
Fence 2.jpg	Fence 4.jpg	Cotton swabs 2.jpg	Cat 10.jpg	2	4	4	33	3.929754e+00
Beach 2.jpg	Sunset 3.jpg	Wedding 12.jpg	Cotton swabs 2.jpg	2	2	5	34	1.482586e+00
Lake 12.jpg	Fence 4.jpg	Bored pose 1.jpg	Cat 10.jpg	2	2	6	35	1.529579e+00
Fire hydrant 2.jpg	Feces 1.jpg	Cat 10.jpg	Dog 19.jpg	2	4	1	30	1.509944e+00
Heart 1.jpg	Tumor 1.jpg	Sunset 3.jpg	Bar 2.jpg	2	2	1	30	4.951098e-01
Cat 10.jpg	Feces 1.jpg	Fire hydrant 2.jpg	Gazing 7.jpg	2	2	7	36	6.750347e-01
Wedding 12.jpg	Nature 1.jpg	Cliff diver 1.jpg	Severed finger 1.jpg	2	4	5	34	1.118147e+00
Heart 1.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	Sunset 4.jpg	2	5	3	32	1.704510e+00
Lake 14.jpg	Bar 2.jpg	Dirt 5.jpg	Lake 12.jpg	1	5	4	33	1.716547e-01
Dog 13.jpg	Feces 2.jpg	Severed finger 1.jpg	Dog 19.jpg	1	3	4	33	1.949080e+00
Cotton swabs 2.jpg	Feces 2.jpg	Fence 2.jpg	Dog 19.jpg	1	5	1	30	1.781771e+00
Wedding 12.jpg	KKK rally 1.jpg	Nature 1.jpg	Dirt 5.jpg	1	2	3	32	2.383927e-01
Sunset 4.jpg	Severed finger 1.jpg	Dead bodies 1.jpg	Beach 2.jpg	1	5	3	32	1.100910e+00
Feces 1.jpg	Cliff diver 1.jpg	Goat 2.jpg	Cotton swabs 2.jpg	1	4	1	30	1.319538e-01
Dirt 5.jpg	Alcohol 5.jpg	Sunset 4.jpg	Injury 4.jpg	1	2	1	30	2.046308e+00
Feces 2.jpg	Feces 1.jpg	Sunset 3.jpg	Lake 14.jpg	1	3	1	30	9.995014e-01
Tumor 1.jpg	Injury 1.jpg	Spider 2.jpg	Dead bodies 1.jpg	1	1	1	30	2.457813e-01
Gazing 7.jpg	Dog 13.jpg	Office supplies 1.jpg	Feces 1.jpg	1	5	3	32	9.841531e-01
Bored pose 1.jpg	KKK rally 1.jpg	Injury 1.jpg	Goat 2.jpg	1	5	1	30	7.057384e-02
Alcohol 5.jpg	Cliff diver 1.jpg	Fence 4.jpg	Dead bodies 1.jpg	1	3	4	33	5.612865e-01
Injury 4.jpg	Cotton swabs 2.jpg	Bored pose 1.jpg	Severed finger 1.jpg	1	2	1	30	3.714591e-02
Spider 2.jpg	Office supplies 1.jpg	Fence 4.jpg	Severed finger 1.jpg	1	2	1	30	3.290374e-01
Goat 2.jpg	Street 4.jpg	Lake 12.jpg	Alcohol 5.jpg	1	4	5	34	2.461470e-01
Lake 15.jpg	Feces 2.jpg	Dead bodies 1.jpg	Cotton swabs 2.jpg	1	4	5	34	2.260153e+00
Dog 19.jpg	Office supplies 1.jpg	Bored pose 1.jpg	Beach 2.jpg	1	1	4	33	7.248169e-01
Bored pose 1.jpg	Cliff diver 1.jpg	Cotton swabs 2.jpg	Bar 2.jpg	1	4	1	30	5.079323e-01
Gazing 7.jpg	Injury 4.jpg	Lake 9.jpg	Sunset 4.jpg	1	1	3	32	5.623972e-01
Tumor 1.jpg	Street 4.jpg	Injury 4.jpg	Fire hydrant 2.jpg	1	5	1	30	1.337132e+00
Cliff diver 1.jpg	Bored pose 1.jpg	Gazing 7.jpg	Feces 1.jpg	1	3	3	32	1.741557e+00
Sunset 4.jpg	Sunset 3.jpg	Nature 1.jpg	Lake 14.jpg	1	3	5	34	3.049948e-02
Injury 1.jpg	Injury 4.jpg	Dog 19.jpg	Lake 15.jpg	1	4	5	34	8.443681e-02
Fence 4.jpg	Dead bodies 1.jpg	Fire hydrant 2.jpg	Tumor 1.jpg	1	1	3	32	1.110300e-01
Fence 2.jpg	Plane crash 3.jpg	Heart 1.jpg	Cotton swabs 2.jpg	1	4	2	31	7.864963e-01
Plane crash 3.jpg	Feces 2.jpg	KKK rally 1.jpg	Nature 1.jpg	1	1	1	30	2.550267e+00
Heart 1.jpg	Cotton swabs 2.jpg	Wedding 12.jpg	Street 4.jpg	1	3	1	30	1.609349e+00
Dead bodies 1.jpg	KKK rally 1.jpg	Cat 10.jpg	Dog 19.jpg	1	4	1	30	2.263749e-01
Cotton swabs 2.jpg	Goat 2.jpg	Plane crash 3.jpg	Dirt 5.jpg	1	2	1	30	9.553298e-01
Sunset 3.jpg	Fire hydrant 2.jpg	Severed finger 1.jpg	Dead bodies 1.jpg	1	1	5	34	3.271518e-01
KKK rally 1.jpg	Injury 1.jpg	Goat 2.jpg	Lake 9.jpg	1	1	4	33	8.382112e-01
Cat 10.jpg	Cliff diver 1.jpg	Lake 15.jpg	Sunset 3.jpg	1	5	6	35	7.461929e-01
Street 4.jpg	Feces 1.jpg	Tumor 1.jpg	Lake 15.jpg	1	1	3	32	8.471262e-01
Bar 2.jpg	Sunset 4.jpg	Dog 19.jpg	Feces 1.jpg	1	2	3	32	3.265961e+00
