Participant: sjl
02 14 20 10:33:27
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Severed finger 1.jpg	Street 4.jpg	Sunset 3.jpg	Spider 2.jpg	2	4	1	30	3.762189e-01
Gazing 7.jpg	Dirt 5.jpg	Nature 1.jpg	Dog 19.jpg	2	5	5	34	6.870222e-01
Tumor 1.jpg	Lake 14.jpg	Injury 1.jpg	Beach 2.jpg	2	2	1	30	2.632420e-01
Beach 2.jpg	Tumor 1.jpg	Street 4.jpg	Cliff diver 1.jpg	2	3	8	37	6.777418e-01
Feces 1.jpg	Severed finger 1.jpg	KKK rally 1.jpg	Alcohol 5.jpg	2	4	4	33	1.520490e+00
Lake 15.jpg	Severed finger 1.jpg	Fence 2.jpg	Cat 10.jpg	2	3	7	36	2.526419e-01
Lake 12.jpg	Severed finger 1.jpg	Heart 1.jpg	Dirt 5.jpg	2	3	7	36	1.504257e-01
Wedding 12.jpg	Fence 4.jpg	Injury 4.jpg	Fire hydrant 2.jpg	2	2	4	33	2.107249e-01
Lake 9.jpg	Injury 4.jpg	Injury 1.jpg	Fence 2.jpg	2	5	3	32	5.076866e-01
Injury 4.jpg	Dog 13.jpg	Lake 9.jpg	Cat 10.jpg	2	1	1	30	3.574552e-01
Heart 1.jpg	Feces 1.jpg	Office supplies 1.jpg	Fence 4.jpg	2	4	3	32	3.073544e-01
Street 4.jpg	KKK rally 1.jpg	Plane crash 3.jpg	Fire hydrant 2.jpg	2	5	1	30	3.328268e-01
Fence 2.jpg	Alcohol 5.jpg	Injury 4.jpg	Dead bodies 1.jpg	2	1	4	33	5.626287e-01
KKK rally 1.jpg	Lake 12.jpg	Dead bodies 1.jpg	Cotton swabs 2.jpg	2	1	1	30	3.135195e-01
Fire hydrant 2.jpg	Severed finger 1.jpg	Office supplies 1.jpg	Tumor 1.jpg	2	2	5	34	2.129110e-01
Fence 4.jpg	KKK rally 1.jpg	Beach 2.jpg	Fire hydrant 2.jpg	2	2	5	34	2.513978e-01
Sunset 4.jpg	Fence 4.jpg	Bar 2.jpg	Severed finger 1.jpg	2	3	8	37	1.505896e-01
Street 4.jpg	Fence 4.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	2	1	7	36	3.736253e-01
Dead bodies 1.jpg	Lake 12.jpg	Goat 2.jpg	Tumor 1.jpg	2	5	4	33	4.702239e-01
Bored pose 1.jpg	Beach 2.jpg	KKK rally 1.jpg	Gazing 7.jpg	2	2	5	34	2.371545e-01
Gazing 7.jpg	Alcohol 5.jpg	Injury 4.jpg	Cat 10.jpg	2	1	5	34	1.770664e-01
Spider 2.jpg	Injury 4.jpg	Nature 1.jpg	Wedding 12.jpg	2	3	1	30	3.679899e-02
Injury 1.jpg	Lake 14.jpg	Cat 10.jpg	Lake 9.jpg	2	1	1	30	7.076557e-02
Dog 19.jpg	Bar 2.jpg	Sunset 3.jpg	Fence 2.jpg	2	4	7	36	2.185285e-01
Alcohol 5.jpg	Sunset 3.jpg	Nature 1.jpg	Fence 2.jpg	2	4	6	35	2.460978e-01
Cotton swabs 2.jpg	Dead bodies 1.jpg	Feces 2.jpg	Plane crash 3.jpg	2	3	5	34	2.037862e-01
Lake 14.jpg	Dog 19.jpg	Goat 2.jpg	Alcohol 5.jpg	2	1	8	37	7.144377e-02
Nature 1.jpg	Lake 15.jpg	Tumor 1.jpg	Lake 12.jpg	2	1	8	37	6.390810e-02
Bar 2.jpg	Cat 10.jpg	Lake 15.jpg	Lake 14.jpg	2	5	7	36	5.773378e-02
Bar 2.jpg	Fence 4.jpg	Fence 2.jpg	Spider 2.jpg	2	2	6	35	2.070580e+00
Goat 2.jpg	Cotton swabs 2.jpg	Feces 1.jpg	Plane crash 3.jpg	2	4	4	33	6.098794e-01
Dead bodies 1.jpg	Dog 13.jpg	Bar 2.jpg	Lake 14.jpg	2	2	1	30	9.091502e-02
Dog 13.jpg	Dirt 5.jpg	Street 4.jpg	Lake 15.jpg	2	3	6	35	2.493736e-01
Sunset 3.jpg	Gazing 7.jpg	KKK rally 1.jpg	Lake 9.jpg	2	1	8	37	9.068954e-02
Spider 2.jpg	Fence 4.jpg	Alcohol 5.jpg	Severed finger 1.jpg	2	5	5	34	1.718706e-01
Office supplies 1.jpg	Dog 19.jpg	Dog 13.jpg	Feces 1.jpg	2	4	5	34	2.326994e-01
Office supplies 1.jpg	Heart 1.jpg	Bored pose 1.jpg	Feces 2.jpg	2	5	4	33	1.665104e-01
Feces 2.jpg	Nature 1.jpg	Bar 2.jpg	Street 4.jpg	2	4	1	30	3.076371e-02
Plane crash 3.jpg	Wedding 12.jpg	Heart 1.jpg	Cliff diver 1.jpg	2	3	5	34	7.405608e-01
Cliff diver 1.jpg	Feces 1.jpg	Beach 2.jpg	Dog 13.jpg	2	5	4	33	5.297121e-01
Cliff diver 1.jpg	Fence 4.jpg	Plane crash 3.jpg	Dead bodies 1.jpg	2	4	6	35	3.975911e-01
Lake 9.jpg	Nature 1.jpg	Street 4.jpg	Beach 2.jpg	2	2	5	34	4.444576e-01
Cotton swabs 2.jpg	Sunset 4.jpg	Sunset 3.jpg	Wedding 12.jpg	2	5	6	35	3.526615e-01
Cat 10.jpg	Gazing 7.jpg	Dirt 5.jpg	Alcohol 5.jpg	2	3	7	36	7.765974e-02
Gazing 7.jpg	Alcohol 5.jpg	Injury 4.jpg	Cat 10.jpg	1	1	5	34	9.044547e-02
Goat 2.jpg	Cotton swabs 2.jpg	Feces 1.jpg	Plane crash 3.jpg	1	4	5	34	1.440535e-01
Bar 2.jpg	Cat 10.jpg	Lake 15.jpg	Lake 14.jpg	1	5	8	37	7.806170e-02
Cotton swabs 2.jpg	Sunset 4.jpg	Sunset 3.jpg	Wedding 12.jpg	1	5	7	36	1.887424e+00
Nature 1.jpg	Lake 15.jpg	Tumor 1.jpg	Lake 12.jpg	1	1	8	37	1.042448e-01
Dead bodies 1.jpg	Dog 13.jpg	Bar 2.jpg	Lake 14.jpg	1	2	1	30	1.668285e+00
Plane crash 3.jpg	Wedding 12.jpg	Heart 1.jpg	Cliff diver 1.jpg	1	3	5	34	4.876222e-01
Dog 13.jpg	Dirt 5.jpg	Street 4.jpg	Lake 15.jpg	1	3	6	35	3.178245e-01
Lake 15.jpg	Severed finger 1.jpg	Fence 2.jpg	Cat 10.jpg	1	3	9	38	2.328698e-01
Lake 9.jpg	Injury 4.jpg	Injury 1.jpg	Fence 2.jpg	1	5	1	30	8.360138e-02
Lake 12.jpg	Severed finger 1.jpg	Heart 1.jpg	Dirt 5.jpg	1	3	8	37	1.240415e+00
Dog 19.jpg	Bar 2.jpg	Sunset 3.jpg	Fence 2.jpg	1	4	8	37	1.650538e+00
Injury 1.jpg	Lake 14.jpg	Cat 10.jpg	Lake 9.jpg	1	1	2	31	1.842708e+00
Street 4.jpg	Fence 4.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	1	1	5	34	4.049255e+01
KKK rally 1.jpg	Lake 12.jpg	Dead bodies 1.jpg	Cotton swabs 2.jpg	1	1	1	30	3.014697e+00
Severed finger 1.jpg	Street 4.jpg	Sunset 3.jpg	Spider 2.jpg	1	4	1	30	2.166950e+00
Injury 4.jpg	Dog 13.jpg	Lake 9.jpg	Cat 10.jpg	1	1	1	30	1.402507e+00
Lake 9.jpg	Nature 1.jpg	Street 4.jpg	Beach 2.jpg	1	2	7	36	1.666333e+00
Dead bodies 1.jpg	Lake 12.jpg	Goat 2.jpg	Tumor 1.jpg	1	5	4	33	3.900568e-01
Cliff diver 1.jpg	Feces 1.jpg	Beach 2.jpg	Dog 13.jpg	1	5	7	36	1.304630e-01
Office supplies 1.jpg	Heart 1.jpg	Bored pose 1.jpg	Feces 2.jpg	1	5	5	34	6.889970e-02
Office supplies 1.jpg	Dog 19.jpg	Dog 13.jpg	Feces 1.jpg	1	4	5	34	1.644835e+00
Street 4.jpg	KKK rally 1.jpg	Plane crash 3.jpg	Fire hydrant 2.jpg	1	5	5	34	2.035509e-01
Beach 2.jpg	Tumor 1.jpg	Street 4.jpg	Cliff diver 1.jpg	1	3	8	37	9.144027e-02
Feces 2.jpg	Nature 1.jpg	Bar 2.jpg	Street 4.jpg	1	4	3	32	7.094173e-02
Fence 4.jpg	KKK rally 1.jpg	Beach 2.jpg	Fire hydrant 2.jpg	1	2	4	33	4.401153e-02
Cliff diver 1.jpg	Fence 4.jpg	Plane crash 3.jpg	Dead bodies 1.jpg	1	4	6	35	1.094276e-01
Wedding 12.jpg	Fence 4.jpg	Injury 4.jpg	Fire hydrant 2.jpg	1	2	7	36	1.561097e+00
Tumor 1.jpg	Lake 14.jpg	Injury 1.jpg	Beach 2.jpg	1	2	1	30	1.036681e-01
Feces 1.jpg	Severed finger 1.jpg	KKK rally 1.jpg	Alcohol 5.jpg	1	4	1	30	2.107170e-01
Bar 2.jpg	Fence 4.jpg	Fence 2.jpg	Spider 2.jpg	1	2	7	36	3.078232e-02
Bored pose 1.jpg	Beach 2.jpg	KKK rally 1.jpg	Gazing 7.jpg	1	2	4	33	1.042764e-02
Fence 2.jpg	Alcohol 5.jpg	Injury 4.jpg	Dead bodies 1.jpg	1	1	5	34	1.445558e-01
Lake 14.jpg	Dog 19.jpg	Goat 2.jpg	Alcohol 5.jpg	1	1	8	37	2.113101e+00
Spider 2.jpg	Injury 4.jpg	Nature 1.jpg	Wedding 12.jpg	1	3	2	31	2.573190e-01
Cotton swabs 2.jpg	Dead bodies 1.jpg	Feces 2.jpg	Plane crash 3.jpg	1	3	5	34	1.807967e+00
Gazing 7.jpg	Dirt 5.jpg	Nature 1.jpg	Dog 19.jpg	1	5	6	35	1.986535e-01
Heart 1.jpg	Feces 1.jpg	Office supplies 1.jpg	Fence 4.jpg	1	4	5	34	1.724420e+00
Fire hydrant 2.jpg	Severed finger 1.jpg	Office supplies 1.jpg	Tumor 1.jpg	1	2	5	34	6.317734e-01
Cat 10.jpg	Gazing 7.jpg	Dirt 5.jpg	Alcohol 5.jpg	1	3	6	35	6.899187e-01
Alcohol 5.jpg	Sunset 3.jpg	Nature 1.jpg	Fence 2.jpg	1	4	6	35	1.647955e-01
Sunset 4.jpg	Fence 4.jpg	Bar 2.jpg	Severed finger 1.jpg	1	3	7	36	3.005509e-01
Sunset 3.jpg	Gazing 7.jpg	KKK rally 1.jpg	Lake 9.jpg	1	1	7	36	1.512000e-01
Spider 2.jpg	Fence 4.jpg	Alcohol 5.jpg	Severed finger 1.jpg	1	5	4	33	6.341839e-01
Dirt 5.jpg	Lake 14.jpg	Lake 15.jpg	Feces 2.jpg	1	2	4	33	1.451290e-01
