Participant: MM
11 29 18 14:32:59
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Alcohol 5.jpg	Sunset 3.jpg	Beach 2.jpg	Goat 2.jpg	1	5	8	37	1.658155e-02
Sunset 3.jpg	Dirt 5.jpg	Gazing 7.jpg	Lake 15.jpg	1	4	8	37	1.783708e+00
Plane crash 3.jpg	Spider 2.jpg	Bar 2.jpg	Gazing 7.jpg	1	2	4	33	5.230623e-01
Fire hydrant 2.jpg	Lake 12.jpg	Injury 1.jpg	Feces 2.jpg	1	4	4	33	2.920458e-01
Tumor 1.jpg	Alcohol 5.jpg	Dirt 5.jpg	KKK rally 1.jpg	1	3	1	30	2.664674e-01
Cotton swabs 2.jpg	Fence 4.jpg	Office supplies 1.jpg	Nature 1.jpg	1	1	4	33	2.677836e+00
Dead bodies 1.jpg	Feces 2.jpg	Severed finger 1.jpg	Injury 1.jpg	1	2	2	31	8.776001e-01
Dog 19.jpg	Goat 2.jpg	Spider 2.jpg	Tumor 1.jpg	1	1	8	37	3.017332e-02
Severed finger 1.jpg	Cotton swabs 2.jpg	Fire hydrant 2.jpg	KKK rally 1.jpg	1	5	1	30	3.078912e-01
Lake 14.jpg	Feces 2.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	1	4	9	38	3.600129e-01
Severed finger 1.jpg	Injury 1.jpg	Dead bodies 1.jpg	Fence 2.jpg	1	4	2	31	3.943354e-01
Wedding 12.jpg	Lake 9.jpg	Lake 15.jpg	Gazing 7.jpg	1	5	7	36	3.197063e-01
Injury 1.jpg	Bored pose 1.jpg	Bar 2.jpg	Fire hydrant 2.jpg	1	4	2	31	4.910475e-01
Nature 1.jpg	Plane crash 3.jpg	Lake 12.jpg	Feces 1.jpg	1	1	9	38	1.806831e+00
Bored pose 1.jpg	Dog 13.jpg	Heart 1.jpg	Lake 12.jpg	1	5	7	36	2.306598e-01
Street 4.jpg	Goat 2.jpg	Dirt 5.jpg	Fence 4.jpg	1	2	7	36	5.702363e-02
Bar 2.jpg	KKK rally 1.jpg	Bored pose 1.jpg	Cotton swabs 2.jpg	1	1	5	34	9.297371e-01
Dirt 5.jpg	Spider 2.jpg	Dog 13.jpg	Lake 12.jpg	1	1	4	33	9.168424e-02
Feces 2.jpg	Dog 19.jpg	Bar 2.jpg	Sunset 4.jpg	1	2	2	31	2.332606e-01
Lake 15.jpg	KKK rally 1.jpg	Dog 13.jpg	Feces 1.jpg	1	3	9	38	7.026745e-01
Tumor 1.jpg	Dog 19.jpg	Office supplies 1.jpg	Nature 1.jpg	1	5	4	33	2.786811e-01
Lake 9.jpg	Heart 1.jpg	Wedding 12.jpg	Cotton swabs 2.jpg	1	2	9	38	7.052615e-01
Sunset 4.jpg	Nature 1.jpg	Severed finger 1.jpg	Lake 15.jpg	1	2	9	38	6.093373e-01
Beach 2.jpg	Feces 2.jpg	Dirt 5.jpg	Fence 4.jpg	1	4	9	38	1.041207e-01
Injury 4.jpg	Spider 2.jpg	Bar 2.jpg	Feces 2.jpg	1	5	2	31	6.080306e-01
Fence 4.jpg	Feces 2.jpg	Severed finger 1.jpg	Spider 2.jpg	1	1	2	31	2.524452e-01
Wedding 12.jpg	Heart 1.jpg	Sunset 3.jpg	Bored pose 1.jpg	1	2	4	33	6.284306e-01
Gazing 7.jpg	Severed finger 1.jpg	Heart 1.jpg	Feces 1.jpg	1	3	8	37	1.915252e-01
KKK rally 1.jpg	Lake 9.jpg	Injury 4.jpg	Fire hydrant 2.jpg	1	1	2	31	2.289793e+00
Alcohol 5.jpg	Sunset 3.jpg	Cat 10.jpg	Lake 15.jpg	1	2	9	38	9.645076e-02
Dirt 5.jpg	Fence 4.jpg	Cliff diver 1.jpg	Lake 14.jpg	1	5	7	36	5.199502e-01
Injury 4.jpg	Feces 1.jpg	KKK rally 1.jpg	Dirt 5.jpg	1	4	2	31	1.156441e+00
Spider 2.jpg	Street 4.jpg	Fence 4.jpg	Bar 2.jpg	1	4	2	31	3.745627e-01
Heart 1.jpg	Sunset 4.jpg	Alcohol 5.jpg	Fire hydrant 2.jpg	1	4	5	34	6.233596e-01
Lake 12.jpg	Office supplies 1.jpg	Dirt 5.jpg	Wedding 12.jpg	1	3	9	38	1.106061e-01
Goat 2.jpg	Severed finger 1.jpg	Alcohol 5.jpg	Fence 4.jpg	1	3	8	37	1.921848e-01
Office supplies 1.jpg	Nature 1.jpg	Plane crash 3.jpg	Beach 2.jpg	1	3	6	35	3.597090e-01
Feces 1.jpg	Plane crash 3.jpg	Sunset 4.jpg	Cat 10.jpg	1	5	6	35	4.402890e-01
Cliff diver 1.jpg	Goat 2.jpg	Dog 19.jpg	Feces 2.jpg	1	1	9	38	9.878307e-03
Alcohol 5.jpg	Tumor 1.jpg	Nature 1.jpg	Dead bodies 1.jpg	2	5	3	32	1.379374e+00
Goat 2.jpg	Dog 19.jpg	Plane crash 3.jpg	Feces 2.jpg	2	2	7	36	7.912394e-01
Heart 1.jpg	Nature 1.jpg	Beach 2.jpg	Spider 2.jpg	2	4	4	33	4.018803e-01
Injury 4.jpg	Office supplies 1.jpg	KKK rally 1.jpg	Spider 2.jpg	2	4	1	30	2.789227e-01
Dog 19.jpg	Sunset 3.jpg	Cat 10.jpg	Spider 2.jpg	2	2	7	36	5.091709e-01
Alcohol 5.jpg	Spider 2.jpg	Goat 2.jpg	Gazing 7.jpg	2	1	9	38	2.422093e+00
Heart 1.jpg	Lake 15.jpg	Fence 4.jpg	Dog 19.jpg	2	5	5	34	5.510509e-01
