Participant: NW
12 13 18 15:59:11
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Lake 12.jpg	Feces 1.jpg	Beach 2.jpg	Injury 1.jpg	1	3	9	38	2.261930e+00
Fence 2.jpg	Fence 4.jpg	Sunset 3.jpg	Heart 1.jpg	1	5	7	36	1.195193e+00
Sunset 4.jpg	Lake 9.jpg	Wedding 12.jpg	Severed finger 1.jpg	1	5	4	33	5.383773e-01
Feces 1.jpg	Fence 2.jpg	Goat 2.jpg	Dog 13.jpg	1	2	1	30	2.984856e-01
Wedding 12.jpg	Goat 2.jpg	Spider 2.jpg	Tumor 1.jpg	1	2	4	33	1.656210e+00
Injury 1.jpg	Plane crash 3.jpg	Lake 12.jpg	Feces 1.jpg	1	1	1	30	7.191472e-01
Heart 1.jpg	Alcohol 5.jpg	Lake 14.jpg	Sunset 3.jpg	1	4	4	33	9.088349e-01
Lake 9.jpg	Office supplies 1.jpg	Feces 2.jpg	Gazing 7.jpg	1	3	9	38	1.774599e-01
Feces 1.jpg	Dog 13.jpg	Dog 19.jpg	Bar 2.jpg	1	5	3	32	9.861630e-01
Bored pose 1.jpg	Feces 2.jpg	Office supplies 1.jpg	Fire hydrant 2.jpg	1	4	7	36	6.291037e-01
Cat 10.jpg	Injury 1.jpg	Lake 9.jpg	Fence 2.jpg	1	2	7	36	1.840086e-01
Beach 2.jpg	Fire hydrant 2.jpg	Cliff diver 1.jpg	Cat 10.jpg	1	5	8	37	8.751551e-01
Lake 14.jpg	Dog 19.jpg	KKK rally 1.jpg	Beach 2.jpg	1	2	9	38	2.247372e-01
Gazing 7.jpg	Bored pose 1.jpg	Bar 2.jpg	Fire hydrant 2.jpg	1	2	8	37	7.915991e-01
Dirt 5.jpg	Fire hydrant 2.jpg	Lake 9.jpg	Injury 1.jpg	1	4	5	34	3.366788e-01
Lake 15.jpg	Severed finger 1.jpg	Plane crash 3.jpg	Gazing 7.jpg	1	2	9	38	2.636919e-01
Fence 4.jpg	Street 4.jpg	Feces 1.jpg	Dead bodies 1.jpg	1	4	6	35	1.626493e+00
Dead bodies 1.jpg	Spider 2.jpg	Lake 14.jpg	Lake 15.jpg	1	5	4	33	1.815896e+00
