Participant: RO
02 13 20 15:33:20
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Fence 2.jpg	Heart 1.jpg	Alcohol 5.jpg	Wedding 12.jpg	1	5	5	34	7.322514e-01
Dog 19.jpg	Goat 2.jpg	Street 4.jpg	Severed finger 1.jpg	1	5	4	33	2.069963e+00
Sunset 4.jpg	Severed finger 1.jpg	Feces 2.jpg	Heart 1.jpg	1	1	8	37	2.879781e-01
Injury 1.jpg	Dirt 5.jpg	Cat 10.jpg	Lake 15.jpg	1	5	5	34	2.762828e-01
Fire hydrant 2.jpg	Cotton swabs 2.jpg	Dog 19.jpg	Nature 1.jpg	1	3	3	32	4.208066e+00
Bored pose 1.jpg	Spider 2.jpg	Dog 19.jpg	Street 4.jpg	1	3	3	32	7.234205e-01
Feces 1.jpg	Sunset 3.jpg	Fence 4.jpg	Lake 14.jpg	1	5	6	35	1.610644e+00
Gazing 7.jpg	Dead bodies 1.jpg	KKK rally 1.jpg	Wedding 12.jpg	1	4	4	33	5.017225e-02
Street 4.jpg	Dog 19.jpg	Nature 1.jpg	Dirt 5.jpg	1	2	7	36	2.132734e+00
Fence 2.jpg	KKK rally 1.jpg	Fence 4.jpg	Sunset 3.jpg	1	2	3	32	4.532243e-01
Bar 2.jpg	Cat 10.jpg	Dog 13.jpg	Injury 1.jpg	1	4	6	35	6.426517e-01
Alcohol 5.jpg	Lake 14.jpg	Severed finger 1.jpg	Fence 2.jpg	1	3	5	34	9.187531e-01
Wedding 12.jpg	Cotton swabs 2.jpg	Cat 10.jpg	Dirt 5.jpg	1	2	3	32	1.868751e+00
Lake 9.jpg	Lake 12.jpg	Feces 2.jpg	Dog 13.jpg	1	2	9	38	1.694423e-01
Dead bodies 1.jpg	Plane crash 3.jpg	Bored pose 1.jpg	Lake 9.jpg	1	5	3	32	4.365104e-01
Dirt 5.jpg	Sunset 3.jpg	Plane crash 3.jpg	KKK rally 1.jpg	1	2	3	32	6.965027e-01
Feces 2.jpg	Injury 4.jpg	Fence 4.jpg	Dirt 5.jpg	1	4	1	30	1.181563e+00
Goat 2.jpg	KKK rally 1.jpg	Office supplies 1.jpg	Wedding 12.jpg	1	1	2	31	3.202502e-01
Lake 15.jpg	Sunset 4.jpg	Dog 19.jpg	KKK rally 1.jpg	1	1	2	31	3.499106e-01
Plane crash 3.jpg	Lake 9.jpg	Severed finger 1.jpg	Sunset 3.jpg	1	1	3	32	1.116288e+00
Cat 10.jpg	Sunset 4.jpg	Fence 2.jpg	Injury 4.jpg	1	3	4	33	3.004905e-01
Cotton swabs 2.jpg	KKK rally 1.jpg	Tumor 1.jpg	Beach 2.jpg	1	5	3	32	1.881951e-01
Lake 12.jpg	Sunset 4.jpg	Cotton swabs 2.jpg	Street 4.jpg	1	4	7	36	8.097059e-01
Cliff diver 1.jpg	Spider 2.jpg	Alcohol 5.jpg	Cat 10.jpg	1	2	7	36	1.531213e+00
Severed finger 1.jpg	Cotton swabs 2.jpg	Dog 19.jpg	Alcohol 5.jpg	1	1	2	31	1.642108e-01
Beach 2.jpg	Sunset 3.jpg	Dog 13.jpg	Dead bodies 1.jpg	1	3	7	36	7.684086e-02
Dead bodies 1.jpg	Fence 2.jpg	Lake 12.jpg	Injury 1.jpg	1	2	7	36	2.351256e+00
Lake 14.jpg	Office supplies 1.jpg	Feces 2.jpg	Goat 2.jpg	1	4	9	38	6.792470e-01
Nature 1.jpg	Bar 2.jpg	Office supplies 1.jpg	Feces 2.jpg	1	5	6	35	1.549888e+00
KKK rally 1.jpg	Feces 1.jpg	Dead bodies 1.jpg	Bar 2.jpg	1	3	2	31	2.774339e+00
Injury 4.jpg	Spider 2.jpg	Lake 14.jpg	Cat 10.jpg	1	1	1	30	2.849805e+00
Tumor 1.jpg	Dirt 5.jpg	Injury 1.jpg	Lake 15.jpg	1	3	1	30	3.832108e+00
Feces 1.jpg	Sunset 4.jpg	Fire hydrant 2.jpg	Severed finger 1.jpg	1	3	1	30	1.420678e+00
